,[FORMULA],Ġ,C,2,9,H,6,1,F,6,NN,b,O,1,1,P,2,Ġ,S,M,I,L,E,S,:,Ġ,[,H,H,],.,[,H,],C,([,H,],)([,H,],),C,([,H,],)([,H,],),OP,(=,O,)(,OC,([,H,],)([,H,],),C,([,H,],)([,H,],)[,H,],),OC,([,H,],)([,H,],),C,([,H,],)([,H,],)[,H,],.,[,H,],C,([,H,],)([,H,],),C,([,H,],)([,H,],),OP,(=,O,)(,OC,([,H,],)([,H,],),C,([,H,],)([,H,],)[,H,],),OC,([,H,],)([,H,],),C,([,H,],)([,H,],)[,H,],.,[,H,],C,([,H,],),C,([,H,],)([,H,],),C,(,F,)(,F,),F,.,[,H,],C,([,H,],),C,([,H,],)([,H,],),C,(,F,),C,(,F,),F,.,[,H,],C,([,H,],),C,([,H,],)([,H,],),C,([,H,],)([,H,],),C,([,H,],)([,H,],),C,([,H,],)([,H,],),C,([,H,],)([,H,],),OC,(=,O,),C
[FORMULA],0.0065071145,0.0016842722,0.0013362782,0.0011105214,0.004098228,0.007845246,0.0010473215,0.002758651,0.04212207,0.0053853756,0.005409094,0.006300756,0.005742508,0.0016079287,0.030577343,0.0,0.0026848966,0.0018327291,0.0013793695,0.0019509301,0.016771372,0.00251792,0.008474454,0.005304473,0.0017402841,0.0014308199,0.001819355,0.00071073225,0.0012268367,0.0011775352,0.0016727978,0.0048062517,0.0,0.002967197,0.001623708,0.0017377367,0.003851457,0.0007514164,0.0,0.0010986559,0.0017894001,0.0011480132,0.012561178,0.0020445574,0.0,0.0011832988,0.0007156075,0.0017590793,0.0014505162,0.0014505162,0.013384368,0.002351548,0.014585457,0.0021849382,0.0015630305,0.0022144748,0.013741969,0.0015090349,0.0024494054,0.002509941,0.0016452562,0.0011706557,0.017905412,0.005529261,0.0073843356,0.0011126925,0.0003318149,0.0033251317,0.0017867809,0.002508716,0.010934675,0.0014958299,0.0,0.006224309,0.0020737145,0.0072840643,0.0007368826,0.0012995995,0.0,0.001935748,0.0012608459,0.01076515,0.0010401865,0.0042054136,0.0010763543,0.0006433485,0.0015440665,0.0014812935,0.0010270645,0.008868151,0.001049369,0.0,0.0048027327,0.002205303,0.0015923027,0.0010160905,0.0027945784,0.0106918095,0.0,0.0,0.0016589698,0.0021967052,0.0011706557,0.014671168,0.0037287471,0.0052889553,0.0028441362,0.0,0.0,0.0011379675,0.00062416395,0.0,0.0017981587,0.020190662,0.0012042831,0.003747342,0.0023258543,0.0036174809,0.001273219,0.0006339931,0.0023010033,0.0,0.00080066005,0.0,0.0021679346,0.008310542,0.0011116065,0.0009896492,0.0033853375,0.00091259833,0.0,0.0066549242,0.0,0.0014385257,0.012174711,0.0027694476,0.0064880783,0.0025123935,0.0006014261,0.0022466034,0.00082205195,0.0,0.008094281,0.0031168163,0.0065870336,0.002400857,0.0020646213,0.002510554,0.0017149774,0.0017539333,0.0049406923,0.0017737418,0.001021064,0.0,0.0009152759,0.0023094455,0.00070520135,0.0037206768,0.0057439106,0.0,0.0009563949,0.0,0.0028825838,0.0043161926,0.0028653934,0.0008260758,0.0019348029,0.0,0.0010412027,0.02206709,0.0016785254,0.0091675455,0.0035286914,0.0020859006,0.006006354,0.009985347,0.0048309565,0.0049106283,0.002469219,0.0015365455,0.00087165827,0.0059421775,0.0,0.0023932492,0.000655397,0.020388803,0.004329385,0.004329385,0.0016941698,0.0012042831,0.0021458184,0.0017651021,0.0011914156,0.0072485846,0.0020777686,0.0066063604,0.0026679074,0.0,0.0040740366,0.010495257,0.004688043,0.0,0.004130119,0.0036774138,0.0029603231,0.0,0.0,0.002400857,0.0048180004,0.0014086372,0.00048562489,0.016657116,0.0022144748,0.0056479606,0.0019310277,0.0017334993,0.0023821732,0.0012304361,0.0011357471,0.009136264,0.003313584,0.007029,0.0,0.0017292723,0.0030305253,0.0022026123,0.00068617973,0.019078838,0.0017720106,0.012354363,0.0014958299,0.0,0.0,0.0009081532,0.0013239384,0.010567247,0.0026555606,0.006347073,0.0016000966,0.0013500506,0.0021658188,0.0025142343,0.0010081832,0.0,0.004193623,0.0075189555,0.0008949471,0.00066312257,0.0017385855,0.0013454442,0.00091438246,0.020709882,0.0019001618,0.016350897,0.002487978,0.004414774
Ġ,0.003556154,0.0049083857,0.0018849737,0.0064425077,0.0017942687,0.007710672,0.003394134,0.006156496,0.001664296,0.0032406827,0.0,0.002668969,0.016483683,0.0,0.0017907677,0.00070264575,0.0025331057,0.0,0.0008055872,0.0017070946,0.0023980036,0.003696912,0.0032237172,0.003099083,0.0043284637,0.023890113,0.0010045297,0.004153507,0.0027035633,0.0013095139,0.005718904,0.004173837,0.0074661444,0.0054198396,0.005746897,0.007740851,0.007893525,0.0039817314,0.0045986357,0.002363421,0.003966208,0.0026879327,0.010007626,0.009023497,0.0039497805,0.0035513819,0.0042209756,0.0030284016,0.004414913,0.0029307522,0.0052917046,0.007870434,0.0018260875,0.0034286978,0.008840328,0.0019977456,0.0,0.0051514856,0.008460251,0.004267604,0.0023264957,0.00733247,0.005409265,0.009014688,0.005964167,0.002462975,0.0035371047,0.0040691947,0.0041373135,0.0034539022,0.020078238,0.0022259275,0.0,0.008840328,0.002180211,0.0055646463,0.0035692006,0.0027646373,0.0020237635,0.003427024,0.0048405537,0.0,0.0046166335,0.004521817,0.0027154703,0.0023677526,0.0023250761,0.0,0.00274463,0.018121473,0.0035384004,0.0030972864,0.0037822726,0.005465016,0.0028343478,0.0045406236,0.0032742834,0.002391864,0.0038338706,0.004326351,0.0036811507,0.0022215839,0.0,0.007264759,0.0067814253,0.0,0.0025091013,0.005433088,0.0020158736,0.0038752765,0.0018689355,0.005707745,0.0040711826,0.0032505877,0.0021307466,0.010214981,0.0017263741,0.0024458969,0.003060081,0.0033759526,0.0023174256,0.0034725033,0.0035263265,0.00490599,0.0045572817,0.003552249,0.003447584,0.0029951301,0.002817531,0.002214004,0.0033986948,0.0075578424,0.0022742676,0.0024959657,0.0,0.0,0.0039391876,0.0038856978,0.0031986297,0.0025960272,0.0043485886,0.0026291946,0.0035203053,0.0036476029,0.0037721288,0.003756047,0.0035779253,0.0031625226,0.0019648538,0.0043475274,0.010852573,0.0025461263,0.0039180866,0.0065280055,0.0035692006,0.002984603,0.0026467447,0.0,0.0036033466,0.002750164,0.0022016065,0.002631924,0.0054119066,0.006582418,0.0022709386,0.0042127394,0.0022390084,0.0036170084,0.003024038,0.0068983156,0.005380289,0.00454839,0.0061384845,0.011251879,0.0022340938,0.007602257,0.0049227867,0.0,0.0024473905,0.0,0.0033681318,0.0036685902,0.0046664937,0.0,0.0032027324,0.0041041146,0.0025589012,0.003580984,0.0018598319,0.0026332093,0.005903324,0.0038488759,0.0045428406,0.0069966903,0.004895222,0.0032321888,0.0056192544,0.0043709413,0.0040811338,0.005096443,0.005128897,0.006935466,0.0058631063,0.0051918887,0.0034993114,0.0033966207,0.0038724393,0.00777874,0.008468516,0.00418404,0.0031004073,0.004872567,0.0082079675,0.0045118923,0.0014601552,0.0046042525,0.0024853242,0.0025982466,0.00343624,0.004431111,0.0,0.0058573834,0.002056135,0.0044745947,0.0026600244,0.0022264707,0.0021733025,0.007912819,0.00608477,0.0042034932,0.0030651283,0.0031884937,0.002008995,0.0030217546,0.002017843,0.008337224,0.0036645618,0.003262912,0.0017171265,0.0033484546,0.003035619,0.0027904052,0.0034733512,0.010285049,0.0035362414,0.004168745,0.0015826636,0.0026999356,0.0048476495,0.0021069513,0.0028092028,0.009756726,0.003179943,0.004848833,0.0017062612,0.0033562295
C,0.0069332975,0.0,0.017018223,0.0006067129,0.01217426,0.0063732336,0.0,0.0027774705,0.009715648,0.002813643,0.0076557472,0.005581953,0.01247514,0.009025081,0.012390152,0.016398262,0.008269757,0.011375395,0.012883718,0.0013552842,0.0076184566,0.002815704,0.0066937837,0.0022852428,0.0033519052,0.0013619182,0.011690732,0.0020186899,0.0072926907,0.0013110235,0.0011592362,0.007504007,0.001986423,0.004641887,0.0013135866,0.0005286678,0.0036233887,0.00165648,0.0008180175,0.0015553593,0.0022399481,0.00056386425,0.004187585,0.0004357205,0.00306913,0.0008439842,0.0,0.002176339,0.0017521562,0.0008045493,0.0054606395,0.0026277306,0.015878228,0.011009272,0.0,0.003124319,0.01154889,0.0009406134,0.0010731657,0.003547239,0.0015462725,0.00046382207,0.014641999,0.0009563594,0.0024469236,0.0,0.0004340218,0.0039787856,0.001989335,0.00087589223,0.0074057262,0.0019093917,0.0014412847,0.004343449,0.005146732,0.0047178646,0.0013421136,0.001318728,0.0,0.0030608987,0.0015312459,0.009758439,0.00049181114,0.0066449353,0.0012315927,0.0011115652,0.0028260346,0.0036871945,0.00078975875,0.0,0.0017928319,0.0,0.0,0.0035468056,0.0017564391,0.00063026574,0.001211315,0.009216576,0.0011809461,0.000770711,0.0025406734,0.0032782578,0.0015614467,0.00978707,0.0007782744,0.0,0.0018834643,0.00043232966,0.0037425172,0.0011050712,0.0,0.010785795,0.0030467333,0.0,0.015195563,0.0032774576,0.0,0.004798453,0.0029645527,0.00092603057,0.0027437722,0.0,0.00067288283,0.01023175,0.0005486549,0.006734764,0.0023589358,0.00080063037,0.003585549,0.0015387408,0.000858951,0.0030038948,0.0020275807,0.0011948668,0.012221907,0.00388306,0.005328288,0.00327266,0.0017710797,0.005008213,0.0,0.0015222998,0.010053466,0.0016331892,0.004545164,0.0,0.0014812385,0.003379019,0.0,0.0014384722,0.007929682,0.0017165894,0.0015690897,0.0,0.001528258,0.0023144395,0.0011029149,0.00087932043,0.0062851585,0.0054254252,0.0,0.007485708,0.0008489439,0.006297446,0.0034701466,0.0007197861,0.0019084596,0.0025506176,0.00097331894,0.019857498,0.0007624762,0.005444666,0.0021145362,0.0,0.0032077944,0.0073265983,0.003486281,0.009086987,0.0057816836,0.0011729009,0.0011224735,0.00060493796,0.0040161153,0.0042800927,0.001066896,0.008889499,0.0011524636,0.009649459,0.00213633,0.0010210263,0.0043619135,0.0,0.0015237872,0.0111826435,0.0014175543,0.0,0.0032854688,0.017627161,0.00050841493,0.0040743826,0.0020787062,0.013634523,0.0,0.005613385,0.0102969045,0.0027005742,0.0014106496,0.0008975395,0.005555441,0.0039926516,0.0008325239,0.020668704,0.0008132385,0.0046862955,0.005189631,0.0013097438,0.0035842366,0.0032448145,0.001037105,0.0132797165,0.0014189394,0.0057275933,0.0027795054,0.0013579339,0.0037352145,0.0032535405,0.0008398732,0.0109289335,0.00088103954,0.010759496,0.002117636,0.0010391326,0.0019661584,0.0,0.0010200297,0.020032795,0.0013566085,0.0053491415,0.005099827,0.001242465,0.0016532479,0.0041231653,0.0012208156,0.013808721,0.0,0.009060404,0.0019777126,0.00067683717,0.0,0.0023121806,0.0013500006,0.012560711,0.0046318397,0.008911228,0.011220932,0.0053295884
2,0.0023253455,0.004881243,0.0,0.007973493,0.00016180906,0.005607314,0.0016972403,0.008973598,8.677948e-05,0.003823856,0.0058335317,0.0007681877,0.0029289904,0.0022531918,2.7146842e-05,2.9582952e-05,0.00083426724,0.0004205213,7.6135206e-05,0.0,0.0012833354,0.0015820018,0.0005037898,0.00061424955,0.004907531,0.018448625,0.00032846324,0.06656593,0.00067594013,0.0,0.0012578991,0.006701253,0.05496995,0.0012927693,0.0047681695,0.043484814,0.014881906,0.0026763335,0.0030883478,0.01429782,0.0028088854,0.0022437482,0.008991142,0.056936864,0.011178735,0.004549819,0.0035261433,0.018812489,0.00046185227,0.0016823885,0.0040506464,0.0,0.0018268841,0.0048314473,0.015672442,0.006740634,0.004905136,0.0064824037,0.0028040886,0.01855704,0.0023390462,0.0070365826,0.0073814793,0.020823529,0.009026331,0.0006288161,0.0008482329,0.005090582,0.0014274758,0.000757017,0.011233452,0.00047604795,0.0020881507,0.0,0.0062891003,0.009627265,0.0004377002,0.0010525547,0.0021608227,0.00051322475,0.0015058757,0.0,0.005782485,0.0032931527,0.00052590884,0.0009131368,0.0052624424,0.0009091329,0.0006865847,0.00868902,0.00043260082,0.00036357561,0.00659092,0.0068601687,0.00043344658,0.0015785296,0.006116475,0.0033770136,0.0,0.003127042,0.0041507566,0.0005182612,0.0,0.006419407,0.005734685,0.002809914,0.00044807995,0.00075923814,0.0048503573,0.0004807196,0.00067133526,0.0038689305,0.0067472192,0.0007795233,0.0051606577,0.011059293,0.0027498528,0.0026832034,0.00036535526,0.0011003781,0.0043435884,0.0,0.00048213,0.0,0.0087571675,0.0027505246,0.0005708686,0.0009658785,0.0024786813,0.00031037594,0.0007153307,0.0,0.00077496923,0.00072305644,0.0,0.001737489,0.0021474124,0.0,0.0009931385,0.0035004113,0.0006100649,0.0,0.0032787125,0.006326058,0.0037553932,0.00059418945,0.0,0.005122998,0.00023314284,0.0010019058,0.003846327,0.00039969984,0.0009777413,0.0,0.013133234,0.00061967206,0.00070149504,0.006313714,0.0,0.0004705018,0.0004950115,0.0022432005,0.0088086305,0.0053688562,0.0,0.0,0.002636128,0.0010102569,0.0008645406,0.0035537991,0.0084216865,0.005400406,0.0014717105,0.016264962,0.0014691977,0.0024658553,0.002837489,0.0019587646,0.005599106,0.0,0.0008932916,0.003440258,0.0018409878,0.0004993814,0.0,0.0021502317,0.0026432166,0.0,0.00038214188,0.0004578108,0.006900483,0.00035033084,0.0018561066,0.0017836933,0.0044055316,0.0042846077,0.0033712473,0.0060069645,0.0039645494,0.0021649152,0.0019227555,0.0014432452,0.002141457,0.0,0.021192802,0.0003070596,0.0,0.0047518997,0.0030138618,0.0012475009,0.0010112439,0.003298785,0.0,0.0,0.0002828766,0.0012020554,0.004890786,0.00025505904,0.0018638261,0.00218596,0.0,0.004565397,0.0003513587,0.0,0.0034059936,0.0,0.00093799183,0.001599478,0.006092629,0.0029483614,0.00069129415,0.00063312944,0.003155417,0.0003097703,0.0010540975,0.011556134,0.0077660014,0.0018466149,0.00029071822,0.000647511,0.0042017354,0.00024195715,0.0009950801,0.0062279813,0.0067472192,0.0,0.0001862411,0.00090205786,0.009561678,0.00049356336,0.0010082857,0.003674674,0.0,0.0010801493,0.0,0.0023723308
9,0.0,0.0005545073,0.003739968,5.4925617e-06,0.0066802483,0.0005011085,0.00068243034,5.656702e-05,0.0070282407,0.0030257618,0.00010343482,0.0032780252,0.0,0.005399274,0.03806859,0.65147126,0.009969654,0.00062999036,0.00092483516,0.025309665,0.0020254578,0.0009120543,0.022075484,0.0038511578,0.0,8.6676584e-05,0.001510346,0.00071798,0.00049672346,0.0,3.7456018e-06,0.0009198811,4.6439967e-05,0.0002991525,7.306032e-05,2.31663e-06,0.0022223587,8.7185945e-05,3.995564e-05,6.957862e-05,0.00032695432,1.2548067e-05,0.00022970438,5.8468017e-06,0.002825834,0.0008245761,4.2699023e-05,0.0007221992,0.00012223358,0.0,0.0011959493,0.0053363703,0.0014796875,0.0010309728,0.0003941897,0.001040582,0.0049160947,0.0005144342,0.0,0.0017718191,0.00028531396,6.3475905e-05,0.007083363,8.7087865e-06,0.012167452,0.00035961551,3.099617e-05,0.00036049454,0.00018367363,0.00018403272,0.00026054351,0.0004990329,0.0,0.0,0.0051119304,0.0008088248,8.566678e-05,0.00015957841,0.00029653474,0.0020897528,2.9118204e-05,0.0059764516,2.5542786e-06,0.003718118,0.0012811883,9.353687e-05,0.00017577682,0.0001586461,8.181146e-06,0.00011293724,0.00029379642,6.665223e-05,0.0010244492,0.00010568109,0.000265812,3.358037e-05,1.77996e-05,0.0077947625,8.295004e-05,7.37773e-05,0.00010745022,0.00029222263,9.986162e-05,0.0013225031,3.0101248e-05,0.0040438697,0.00040670263,6.261398e-05,0.00020035174,0.00091540045,6.384893e-05,0.0055165295,0.0026032804,0.0014510677,0.0011147474,8.659199e-05,0.0019804712,0.012480347,0.00012513227,4.6078563e-05,0.0015259127,0.0011174723,3.099617e-05,0.0011659657,1.0261457e-05,0.007097211,0.0004311396,1.7084309e-05,0.0012435906,0.00020350683,1.966392e-05,0.0002368803,0.0,3.081508e-05,0.0021330516,0.00065372814,0.022731792,0.0,0.00011766574,0.00018135656,0.0001280997,0.000323777,0.0018102974,3.880204e-05,0.00484934,0.00033667477,0.0,0.00011743615,0.00051606953,4.3371434e-05,0.0006050242,0.0,0.00018894968,0.00029336638,0.00029667956,0.00078873924,4.2037038e-05,1.0023751e-05,0.0021964675,0.0003927488,0.00023769132,0.007293954,2.1681119e-05,0.0035791728,0.0005236528,4.5630775e-05,0.00052461255,0.00037239213,3.3254033e-05,0.0,1.0545915e-05,0.00010682246,0.00016821951,8.126624e-05,0.00058699376,0.0019979544,0.0010174701,0.0018406019,0.0003162767,0.0002460761,3.5537283e-05,1.3279312e-05,0.004600239,0.0009472294,4.905038e-05,0.00084392424,1.8836881e-05,0.008560873,0.00087625784,5.8476744e-05,0.00041512933,0.0,1.3567696e-05,0.00022880886,1.3808299e-05,0.00010404266,0.00032016117,0.0,1.595546e-05,6.49812e-05,0.00025700562,0.00083756127,0.0003881731,0.0028452172,0.0002189715,0.0005309909,8.491715e-05,8.7087865e-06,0.0029585576,0.00038590532,0.0,0.0013819169,1.1650486e-05,0.008510857,0.0014009399,0.0,0.00017474989,0.0008316522,0.00014179343,0.0024695548,2.3812048e-05,0.022161884,0.0,0.0,0.0,0.0007084901,3.471406e-05,0.0016195737,1.0880678e-05,0.02098245,0.0032398347,4.4399956e-05,0.00020310972,0.000528469,1.4274475e-05,0.0021645273,6.5481076e-06,0.0017460537,0.00087625784,0.00032663523,0.0004296685,0.0008941952,3.1793257e-05,0.011770087,1.8044626e-05,0.0018478059,0.0,6.8232854e-05,0.00035008637,0.000912277,1.4470973e-05,0.0005712543,0.0,0.0012693572,0.0012291023,0.0011017602
H,0.0013473649,0.0033486295,0.0032487737,0.00034025157,0.0028253412,0.0,0.00075010455,0.0,0.0022558605,0.0045215013,0.0010554952,0.0013768354,0.0018747457,0.0031626872,0.0019830286,0.0034837245,0.0035593796,0.0038261225,0.0028225838,0.0008773894,0.0034820235,0.00083598524,0.0007210164,0.00071925827,0.0,0.0016885307,0.0018135203,0.0021625655,0.0014723918,0.0009244482,0.010339716,0.0,0.0,0.0006107246,0.010867723,0.0005479849,0.00056537986,0.0011066898,0.021996321,0.0006836453,0.0,0.007339121,0.0010560107,0.00043860162,0.00057260325,0.0,0.019336008,0.0013520605,0.00088103843,0.010239235,0.001817953,0.001299629,0.0,0.003679546,0.0030743757,0.0010521506,0.0,0.00066035084,0.009178391,0.0017101038,0.00056898006,0.0,0.006867587,0.0004424735,0.00043433922,0.00072031264,0.009600103,0.0007295155,0.00056537986,0.012805306,0.0006674827,0.00044333853,0.020184958,0.0024643065,0.0013451462,0.00037515583,0.00070776144,0.018704534,0.00070845295,0.000716804,0.017778408,0.0011998349,0.00051730394,0.00065329514,0.0008343541,0.012147523,0.0013770455,0.0018647033,0.017063968,0.0012855859,0.0,0.025766585,0.0032519482,0.0016856474,0.00084048754,0.01004119,0.0003199491,0.0005208523,0.0007922683,0.020106265,0.0019196725,0.001142517,0.010289353,0.0016063958,0.00039086305,0.00110696,0.00058190455,0.0132117905,0.0017566517,0.00057935296,0.009799012,0.003413008,0.0012438291,0.0015442901,0.00386367,0.0017665433,0.0010406546,0.00048548775,0.0018432037,0.00940523,0.00071890716,0.0010635139,0.0,0.005113535,0.00030203554,0.0007036266,0.0010108557,0.023970233,0.0011929707,0.0008836234,0.021071186,0.0008380288,0.000928293,0.00940523,0.0014728411,0.0,0.0005117767,0.0,0.021403011,0.0014198041,0.0013426035,0.0,0.002411927,0.000585896,0.0006671568,0.0005703709,0.010451389,0.0013010579,0.0010921954,0.0125576295,0.002140504,0.0006507482,0.016061453,0.0,0.0,0.0006359841,0.0,0.00030529755,0.0006218585,0.0,0.008316314,0.0020731287,0.00022732143,0.0,0.0009107828,0.018999089,0.0005423947,0.0008446015,0.013057869,0.0039552944,0.00039663067,0.0018522259,0.003404686,0.0017113568,0.001567939,0.0032934956,0.0012975683,0.002501892,0.0014825255,0.00033958768,0.015147393,0.00032277353,0.0009657433,0.0006366055,0.0,0.0027720477,0.00048691215,0.0,0.00051831524,0.011523529,0.0012057077,0.0010739508,0.021867815,0.0034854258,0.00032498754,0.0015578276,0.0033897564,0.004525919,0.00028015676,0.0014830458,0.0033323183,0.0058227563,0.0,0.0033633774,0.004285054,0.0010376102,0.021195013,0.000533204,0.00073201326,0.00054398604,0.014285353,0.002958042,0.00034594742,0.00071400945,0.0009910619,0.014285353,0.0013690841,0.001586712,0.017605636,0.0027978846,0.0003689791,0.0006387851,0.0007705219,0.018235592,0.0,0.0003755224,0.013160284,0.0036225002,0.0006230743,0.0,0.0006497957,0.019678906,0.0005557997,0.0,0.025071573,0.00669541,0.0003904815,0.0008246336,0.00067370397,0.018962016,0.0007720283,0.0013329687,0.018522762,0.0017459624,0.0,0.0,0.0007945929,0.015750797,0.00078456895,0.0002545879,0.019336008,0.0035110472,0.0011053396,0.0006691143,0.0053120456,0.0
6,0.0070133856,0.011022833,0.004699377,0.001482339,0.003212922,0.006224143,0.00090128183,0.016693309,0.0028426717,0.0011337773,0.028646952,0.0022405183,0.007505916,0.012749305,0.004075171,0.00070260477,0.0048249336,0.0022004037,0.0,0.0019342786,0.0045337128,0.0062683667,0.001614573,0.0015580358,0.0030149468,0.008369368,0.0047938186,0.0047501307,0.0011720542,0.00072632503,0.0027599244,0.0071797026,0.0041179266,0.001687108,0.0,0.007003119,0.0014234647,0.001888549,0.0025006996,0.0025264735,0.0013294091,0.0012427812,0.0,0.003410757,0.00076341536,0.00057177176,0.0042934804,0.0062836884,0.001887627,0.0013450797,0.0013742906,0.0054115914,0.006767799,0.03195798,0.0,0.0024818447,0.0,0.0006536218,0.0019390068,0.0040322444,0.001082915,0.0029171968,0.0043958346,0.003935954,0.0007206728,0.0015406362,0.0022569888,0.009803911,0.0012045449,0.0022981346,0.04498004,0.001502011,0.0028274439,0.0042473474,0.004105128,0.0013769774,0.0018931653,0.0017262736,0.004631605,0.0015527197,0.0023354653,0.0,0.0035487916,0.00054612145,0.0005740095,0.0,0.0052656224,0.0011928389,0.0016352012,0.052792817,0.0016488311,0.0016650119,0.012118043,0.0030834314,0.0016448105,0.0014367322,0.0,0.0005779469,0.0016862846,0.0,0.008143618,0.0016723449,0.002294771,0.008127728,0.0027217835,0.0021306225,0.0017508917,0.0030164195,0.01001682,0.0014234647,0.0016512482,0.0,0.0056865495,0.010905058,0.019516455,0.0023514852,0.0038818563,0.0005413426,0.0,0.002595876,0.007893065,0.0005105347,0.0018765992,0.009895288,0.003833793,0.00069238775,0.0017321839,0.0023961081,0.004820813,0.001175493,0.0015064179,0.045599226,0.0008079038,0.0010222839,0.004183285,0.0038874287,0.0008000525,0.00081027416,0.004857437,0.0059740203,0.0010222839,0.0016336051,0.0053121066,0.0,0.0012747401,0.0011720542,0.0012379359,0.0033104632,0.000488108,0.0,0.048635025,0.00088904344,0.00278837,0.00910707,0.0027311023,0.0012391455,0.0,0.0033926936,0.0,0.002015264,0.0014903223,0.0,0.0,0.0015996633,0.0,0.0017086628,0.007661436,0.0016320106,0.001843,0.008381636,0.0026652322,0.014446854,0.0022636105,0.0026130439,0.0022394245,0.007877664,0.00299258,0.005956543,0.0035713897,0.0008541501,0.0017178649,0.0036978815,0.0014515402,0.0011282549,0.0,0.0044574346,0.0024160806,0.0008016166,0.00072632503,0.0,0.0045614685,0.0013411448,0.004708564,0.005994474,0.0040563117,0.0074912705,0.002448742,0.0050490857,0.0022569888,0.010990587,0.0028350477,0.008088139,0.0012822313,0.00664014,0.0039734873,0.0,0.0022470918,0.0074912705,0.0018638145,0.001135994,0.003276291,0.017307516,0.0,0.00058647525,0.0018304443,0.0027605982,0.0041348008,0.0,0.0015428946,0.006461033,0.0030970117,0.0005026196,0.0015474217,0.0011986776,0.003945334,0.00071158144,0.0010671675,0.0071238307,0.008239613,0.0013049698,0.0005135349,0.0011928389,0.0035923773,0.0009262662,0.0026438457,0.007253701,0.0032397027,0.00043159592,0.00083029974,0.0,0.0037458981,0.0008055403,0.0024084244,0.005133608,0.0019117438,0.0010025111,0.00088471296,0.0015027445,0.0053721,0.00083844777,0.0017836823,0.008259753,0.004093369,0.0086224,0.014250684,0.0023434614
1,0.0022915828,0.010197083,0.0,0.0008232462,0.0021956034,0.0,0.003798297,0.008645703,0.0,0.0014747785,0.0,0.002660392,0.013869867,0.0024667904,0.0013780049,0.0004773898,0.0019702897,0.0036314458,0.0019406906,0.0007636121,0.002192256,0.00087805424,0.0008313251,0.00063553435,0.0016536909,0.010749249,0.0040373476,0.005517052,0.00290409,0.0040719938,0.014184923,0.0,0.006720142,0.003474468,0.0071885693,0.0048640296,0.0010503803,0.0044374075,0.011254122,0.006664591,0.0027741482,0.004207412,0.007864319,0.0016043781,0.0016617854,0.0,0.011254122,0.0033725062,0.0021823766,0.0060474738,0.0040799547,0.002098387,0.0018588409,0.002413902,0.0017258753,0.0041665235,0.0014245269,0.0025763384,0.0,0.0,0.0029867808,0.0,0.012180496,0.0022700054,0.0031373878,0.0025895017,0.008578422,0.006190885,0.0029190173,0.008928863,0.0032727383,0.0018830495,0.018213801,0.0095512485,0.0,0.001399022,0.0015038659,0.005620375,0.0026371127,0.003644769,0.008764718,0.0068929563,0.0013573034,0.001041189,0.0016557109,0.006981022,0.0018766243,0.0024683776,0.0076372614,0.0048950026,0.0017810952,0.0054024234,0.00323777,0.0029867808,0.0035620767,0.007287526,0.0012083902,0.00060465705,0.003831827,0.004236272,0.0032743365,0.002868155,0.0,0.00956058,0.0018931908,0.0012244267,0.0013493738,0.0052336524,0.002982045,0.0012825617,0.0032544124,0.008679543,0.002616031,0.004494101,0.0,0.0031797998,0.0026660818,0.00072156277,0.0075778277,0.0062822397,0.0017028556,0.0018291288,0.0040482045,0.012121165,0.001667068,0.00064365414,0.0023474297,0.007359042,0.002101463,0.001387457,0.00946767,0.0017551952,0.0,0.0065708836,0.010665597,0.004847433,0.0,0.002048027,0.0056949626,0.0032235724,0.0011390642,0.0046617305,0.009248352,0.00090681185,0.0007794338,0.0014704643,0.005124911,0.0,0.0,0.00743852,0.0,0.0007096825,0.0107282745,0.0034289625,0.0036724585,0.002385561,0.009739629,0.0012707179,0.001100789,0.0033105076,0.002734475,0.004582739,0.0012926209,0.0010037492,0.0015350253,0.0055848123,0.002036062,0.003503429,0.008928863,0.007925999,0.001253463,0.0,0.0,0.0,0.0006028882,0.005431519,0.0,0.0026185075,0.004077963,0.0013699542,0.00936651,0.0010705744,0.0007763951,0.0,0.00899011,0.020318964,0.0,0.001442727,0.0,0.005243884,0.0,0.0029422708,0.0,0.0076000607,0.001330401,0.004786282,0.0012160849,0.013965006,0.00048538134,0.0059887036,0.0012788097,0.019312903,0.0,0.0020605654,0.0036733553,0.0020303535,0.013924153,0.0020909715,0.0013213377,0.0,0.007223755,0.017143736,0.0014266153,0.0,0.0014547525,0.0095699215,0.003048666,0.0011290967,0.010854736,0.005508977,0.0016933205,0.0008329503,0.0032243594,0.0,0.0037577131,0.0030527625,0.0073231966,0.0,0.002686664,0.0,0.0012154914,0.007833659,0.0018770826,0.0017950645,0.0080665555,0.020478327,0.0015915041,0.0009121408,0.0,0.0043643476,0.0015822062,0.003945748,0.0,0.008662606,0.0011581322,0.00059644657,0.0023054713,0.004502887,0.0015837522,0.0,0.009495447,0.010918525,0.0036635033,0.0028843055,0.0014420229,0.0018126802
